transaction_id,bank,reference,amount,currency,payer_name,payer_account,receiver_name,receiver_account,transaction_date,transaction_status,reason,suffix,phone_number,is_fraud,attack_type
TX-005008,telebirr,CE4GH8P9LV,35.02494175590469,ETB,Liya Gebremariam,251900898881,Omar Haile,251742816458,2025-10-03T10:28:48+03:00,Success,Payment for goods,,,1,replay
TX-005208,cbe_birr,T7G2D7EKEX,186.54,ETB,Chaltu Ahmed,251951183020,Iman Mohammed,251933448419,2025-06-25T16:35:40+03:00,Completed,Mobile top-up,,251747691854,1,fuzzing
TX-005461,cbe,FTIZOLNNTXRG,113.69,ETB,Alemu Berhane,V***2201,Nardos Tadesse,E***7621,2025-03-07T14:57:50+03:00,Successful,Refund,27868765,,1,amount_tamper
TX-005953,mpesa,"L9LTA5%B6,",2726.84,ETB,Dagmawit Kiros,251954579230,Konjit Diriba,251963236785,2025-12-02T14:15:11+03:00,Successful,Online purchase,,,1,format_violation
TX-005614,cbe_birr,WTN6FPKOKC,226.31,ETB,Tadesse Omer,251774393318,Nahom Habte,251932220952,2025-11-03T08:50:28+03:00,Success,Salary payment,,251714045409,1,temporal_anomaly
TX-005981,mpesa,c2GJGKNJfS,432.6,ETB,Kaleb Chala,251735850550,Mesfin Negussie,251980856970,2025-02-21T17:08:42+03:00,Successful,Savings deposit,,,1,format_violation
TX-005189,telebirr,CE5VDUDKTQ,1187.46,ETB,Bethlehem Endale,251719495568,Henok Mekonnen,251969088403,2025-09-17T06:43:23+03:00,Successful,Mobile top-up,,,1,fuzzing
TX-005867,cbe_birr,OI7(7FLX7J,1300.0,ETB,Wubit Desta,251972400877,Betelhem Fikre,251760145548,2026-01-09T13:14:53+03:00,Completed,Subscription fee,,251987965267,1,format_violation
TX-005978,abyssinia,7rVoqPMm,5300.0,ETB,Nardos Mekonnen,1201457452207,Worku Ibrahim,1182447337984,2025-04-21T15:32:16+03:00,Successful,Business transaction,92362,,1,format_violation
TX-005079,mpesa,F4HL95IZTC,120.69069748372895,ETB,Dereje Zewde,251775934419,Eden Kebede,251740392319,2026-02-09T11:01:30+03:00,Completed,Savings deposit,,,1,replay
TX-005735,telebirr,CEZU2UKHE2,200.0,ETB,Natnael Weldemariam,251935934177,Natnael Mohammed,251943071821,2025-10-25T09:51:24+03:00,Success,Medical payment,,,1,name_mismatch
TX-005438,cbe,FTXHL5V32BH1,1033.13,ETB,Yoseph Fikre,X***9671,Mekonen Tadesse,W***0666,2025-07-21T08:57:41+03:00,Successful,Gift,11340785,,1,amount_tamper
TX-005256,cbe_birr,G1UFT4RODZ,70.0,ETB,Assefa Yimer,251920452071,Petros Hassen,251781553958,2026-02-17T14:54:13+03:00,Completed,Subscription fee,,251727980724,1,fuzzing
TX-005747,telebirr,CEDYLDECO8,900.0,ETB,Birtukan Zewde,251931978958,Feven Tesfaye,251901089810,2025-08-17T10:41:57+03:00,Successful,Tax payment,,,1,name_mismatch
TX-005336,cbe,FTAMB3LPVOWC,123.53,ETB,Rediet Endale,D***6493,Dagmawit Gebre,Q***9802,2025-08-26T16:55:29+03:00,Completed,Service payment,17833321,,1,amount_tamper
TX-005887,cbe_birr,HmK4!2Xj3cWuIL#4V,300.0,ETB,Marta Gebre,251773782331,Solomon Mekonnen,251918917789,2025-01-13T13:43:43+03:00,Completed,Medical payment,,251966801150,1,format_violation
TX-005596,cbe_birr,KC48PX3Z08,235.56,ETB,Robel Lemma,251781742659,Daniel Regassa,251928803869,2023-02-18T22:41:06+03:00,Success,Utility bill,,251732149940,1,temporal_anomaly
TX-005579,dashen,126Q1AJWWZUQ7UOW,971.64,ETB,Tigist Wolde,8182831031,Eleni Tesfaye,9810357412,2027-02-25T22:41:06+03:00,Completed,Transfer,,,1,temporal_anomaly
TX-005982,dashen,"01CFWGGFCN@M,D#S",11965.74,ETB,Tesfaye Diriba,8945541909,Yohannes Legesse,6194578567,2026-01-06T17:14:48+03:00,Processed,Savings deposit,,,1,format_violation
TX-005075,cbe_birr,VZN3L5SIIZ,5.991923372154611,ETB,Solomon Gebremariam,251722302801,Mekdes Bekele,251729600772,2025-04-20T09:14:30+03:00,Success,Donation,,251764947538,1,replay
TX-005308,dashen,380HZWBQJKJY0261,945.02,ETB,Fitsum Hassen,6140466045,Redwan Abera,4815496103,2025-12-18T13:58:39+03:00,Successful,Tax payment,,,1,fuzzing
TX-005251,dashen,618EF6YE186FW123,356.01,ETB,Natnael Demeke,2385931484,Mulugeta Ahmed,5903446721,2025-11-17T17:55:41+03:00,Successful,Investment,,,1,fuzzing
TX-005717,cbe_birr,8EJFF1F8UG,246.71,ETB,Marta Hassen,251747133376,Mikael Ferede,251962554772,2026-03-04T08:58:34+03:00,Success,Online purchase,,251982956809,1,name_mismatch
TX-005439,cbe_birr,AZRGSERJUO,4789.18,ETB,Petros Bogale,251943322579,Birtukan Omer,251907625295,2026-03-09T11:53:57+03:00,Completed,Online purchase,,251751866613,1,amount_tamper
TX-005292,telebirr,CERYKN8AZ8,1799.54,ETB,Alemu Hassen,251771575610,Aster Haile,251903022123,2025-10-05T03:11:06+03:00,Success,Refund,,,1,fuzzing
TX-005168,dashen,841LQ7AWOF5MSLCA,2808.12,ETB,Mesfin Mekonnen,6654878646,Negash Seyoum,1596684927,2025-01-10T23:23:24+03:00,Completed,School fee,,,1,fuzzing
TX-005590,mpesa,76BHHUR44A,100.0,ETB,Aster Wolde,251991000740,Marta Desta,251728629377,2021-12-30T22:41:06+03:00,Completed,Medical payment,,,1,temporal_anomaly
TX-005948,telebirr,CE4U47A55CZXU,439.88,ETB,Getachew Lemma,251912981659,Betelhem Tessema,251729232190,2025-03-19T22:30:20+03:00,Success,Savings deposit,,,1,format_violation
TX-005826,mpesa,HFR2RWB3HY,80.0,ETB,Liya Habte,251799503159,Sisay Demeke,251911867557,2025-03-17T13:10:17+03:00,Completed,Loan repayment,,,1,name_mismatch
TX-005092,cbe,FTUNGKHVLUCN,397.97829552104014,ETB,Meron Negash,K***6001,Meseret Abera,S***1898,2025-11-26T08:08:30+03:00,Completed,Investment,36561833,,1,replay
TX-005011,cbe,FTPESRSS0NP9,3938.196167735842,ETB,Teshome Eshetu,H***0372,Bekele Tessema,Z***3860,2025-05-17T12:46:30+03:00,Successful,Investment,90380351,,1,replay
TX-005045,abyssinia,FTZSHTN0BZDR,4446.849230901565,ETB,Robel Ahmed,1053937589280,Mekdes Petros,6008629759670,2025-08-27T03:32:24+03:00,Successful,Donation,94904,,1,replay
TX-005644,telebirr,CEV47UGSEI,145.96,ETB,Mekonen Berhane,251774988396,Ruth Negash,251952543093,2026-02-24T01:54:37+03:00,Success,Salary payment,,,1,temporal_anomaly
TX-005154,cbe,FT248PSRRT7D,1474.4427440618902,ETB,Sisay Endale,P***5558,Amanuel Tessema,X***5731,2025-02-09T10:44:17+03:00,Successful,Salary payment,07191294,,1,replay
TX-005176,cbe_birr,GB8IKYJSDD,161.98,ETB,Assefa Mohammed,251910867761,Rediet Legesse,251761999631,2025-03-10T08:15:15+03:00,Success,Gift,,251782696380,1,fuzzing
TX-005904,dashen,o!!rPwk2iPwFrYisJD1w,4900.0,ETB,Abel Seyoum,5072813234,Wondwosen Endale,8687496573,2025-12-02T17:58:40+03:00,Processed,School fee,,,1,format_violation
TX-005384,cbe,FTHGW10C9IX6,3171.24,ETB,Nardos Habte,G***0073,Abebe Umer,L***0556,2025-12-23T13:55:29+03:00,Completed,Utility bill,19881927,,1,amount_tamper
TX-005543,cbe,FTZ1Q6LUHNVY,1600.0,ETB,Nahom Ferede,U***8637,Genet Assefa,Z***0265,2025-05-13T13:06:05+03:00,Successful,Rent payment,55940781,,1,temporal_anomaly
TX-005599,cbe,FTMQ58XH3916,29300.0,ETB,Abebe Lemma,Z***4808,Redwan Girmay,O***8002,2026-01-26T02:56:16+03:00,Completed,Medical payment,62216906,,1,temporal_anomaly
TX-005529,telebirr,CE0IR6VO62,500.0,ETB,Lemma Weldemariam,251933677052,Dewi Omer,251953841279,2026-02-23T04:44:04+03:00,Completed,Utility bill,,,1,temporal_anomaly
TX-005824,cbe,FTXZV4U3BBXU,19000.92,ETB,Mekdes Tadesse,P***8447,Mekdes Tadesse,M***4710,2025-03-17T15:13:21+03:00,Completed,Savings deposit,55625881,,1,name_mismatch
TX-005021,telebirr,CE5PWI6RU4,233.32547519373588,ETB,Assefa Wolde,251717110488,Mekdes Haile,251714714088,2025-07-07T08:15:20+03:00,Success,Mobile top-up,,,1,replay
TX-005411,cbe_birr,RISXFIRIOF,525.47,ETB,Selamawit Regassa,251992579186,Mekdes Mohammed,251920916630,2025-05-09T17:29:01+03:00,Success,Refund,,251940027955,1,amount_tamper
TX-005083,telebirr,CE8QOOEGE1,145.03942870991204,ETB,Birtukan Legesse,251914627295,Aster Worku,251786491750,2025-08-29T11:58:24+03:00,Successful,Medical payment,,,1,replay
TX-005200,telebirr,CE7JEC1IYQ,34.29,ETB,Chaltu Assefa,251970870145,Kebede Kiros,251780469575,2026-04-16T10:24:44+03:00,Success,Online purchase,,,1,fuzzing
TX-005758,dashen,264UK51STOLHREJD,6604.3,ETB,Dewi Eshetu,6593005233,Jerusalem Zeleke,4389633481,2026-02-22T09:55:25+03:00,Successful,Gift,,,1,name_mismatch
TX-005448,telebirr,CE9KWUKBFE,25954.6,ETB,Eden Girmay,251928873381,Sara Zewde,251749856275,2025-07-29T21:29:35+03:00,Completed,School fee,,,1,amount_tamper
TX-005876,abyssinia,FTCY1VS%9KII,8353.71,ETB,Hiwot Gudeta,4758510922882,Bethlehem Legesse,6908894514660,2025-06-21T11:39:18+03:00,Completed,Salary payment,92947,,1,format_violation
TX-005562,dashen,512D6CXQ4O8BK5CY,109.3,ETB,Yeshi Yimer,0086467528,Mulugeta Negussie,5420142969,2022-10-11T22:41:06+03:00,Processed,Medical payment,,,1,temporal_anomaly
TX-005324,telebirr,CE177SS9YB,90.39,ETB,Chaltu Abera,251702533441,Assefa Bekele,251920139216,2025-01-13T04:09:58+03:00,Successful,Medical payment,,,1,fuzzing
TX-005637,cbe,FT62P3DJBWAS,1473.39,ETB,Mulugeta Legesse,P***2872,Birtukan Kiros,M***0416,2026-05-28T22:41:06+03:00,Successful,Investment,22483958,,1,temporal_anomaly
TX-005571,cbe,FT325TV1PX4F,381.6,ETB,Bereket Haile,A***4991,Mekonen Berhane,O***8872,2026-02-20T01:10:03+03:00,Successful,School fee,74205493,,1,temporal_anomaly
TX-005949,cbe,FTWSVFHAO8EQBD,12388.01,ETB,Tekle Eshetu,M***0422,Alemu Habte,M***0788,2026-02-19T14:03:07+03:00,Completed,School fee,66760214,,1,format_violation
TX-005913,mpesa,CEF4NP5CZU,283.31,ETB,Getachew Girmay,251909012144,Dewi Kiros,251741640951,2025-11-20T11:50:32+03:00,Completed,Donation,,,1,format_violation
TX-005172,cbe,FTPTMQKOYMXN,8961.92,ETB,Natnael Gudeta,T***6163,Dewi Eshetu,F***5747,2025-08-15T15:40:10+03:00,Completed,Utility bill,38487756,,1,fuzzing
TX-005646,telebirr,CELKP7EQJB,626.19,ETB,Solomon Worku,251733635921,Lidya Ahmed,251934051558,2026-04-06T20:27:26+03:00,Completed,Loan repayment,,,1,temporal_anomaly
TX-005906,cbe_birr,JOR57,3338.32,ETB,Leul Legesse,251750040650,Samuel Omer,251713921756,2025-01-13T13:49:16+03:00,Success,Donation,,251773108384,1,format_violation
TX-005921,telebirr,FTCWFHVHAP,400.0,ETB,Amanuel Eshetu,251787982237,Hanna Demeke,251716071726,2025-06-30T12:03:11+03:00,Successful,Donation,,,1,format_violation
TX-005034,abyssinia,FTO5YJUAJQI3,7937.901882302887,ETB,Bekele Legesse,4359679190316,Assefa Hassen,4487890290176,2025-05-20T10:47:53+03:00,Completed,Service payment,04113,,1,replay
TX-005917,cbe,FjZBm8@JkF,3026.7,ETB,Amanuel Chala,F***8031,Rediet Habte,M***8868,2026-01-14T17:55:49+03:00,Completed,Loan repayment,52821991,,1,format_violation
TX-005102,cbe,FTOZJCNS6G29,5756.250604934932,ETB,Feven Negussie,R***1545,Bereket Umer,Z***4937,2025-01-27T08:59:36+03:00,Completed,Utility bill,06038505,,1,replay
TX-005916,cbe_birr,FTEEQBRJ18,1300.0,ETB,Getachew Negussie,251961665687,Bereket Jembere,251920555663,2026-03-11T11:28:53+03:00,Completed,Service payment,,251944663512,1,format_violation
TX-005089,dashen,618EF6YEL8GFWL23,565.0817056059655,ETB,Hailu Negussie,4524776350,Mulugeta Ahmed,5903446721,2026-02-06T20:34:11+03:00,Processed,Investment,,,1,replay
TX-005487,cbe,FT1I7XJ2CZAF,3052.34,ETB,Konjit Negash,L***4921,Abebe Tessema,Q***1889,2025-07-17T19:41:07+03:00,Completed,Utility bill,93575384,,1,amount_tamper
TX-005097,cbe,FT1AELDWQXKE,24116.725683779772,ETB,Robel Negash,I***2520,Bethlehem Weldemariam,F***7438,2025-11-17T13:26:11+03:00,Successful,Business transaction,76601444,,1,replay
TX-005372,telebirr,CEZL67VR9J,1509.96,ETB,Wubit Haile,251974939098,Bekele Diriba,251922021512,2025-11-04T09:13:24+03:00,Successful,Loan repayment,,,1,amount_tamper
TX-005155,telebirr,CEENPDKZ3A,4519.636948643107,ETB,Tekle Legesse,251730805728,Omar Haile,251966528530,2025-07-14T09:40:31+03:00,Success,Mobile top-up,,,1,replay
TX-005469,telebirr,CE79XM98LN,65.45,ETB,Solomon Negussie,251977876597,Eyob Gebre,251760570502,2025-11-26T10:21:00+03:00,Successful,Insurance premium,,,1,amount_tamper
TX-005725,telebirr,CEB8H7CYQB,705.99,ETB,Seyoum Tadesse,251783483114,Redwan Desta,251745334956,2025-10-07T12:00:06+03:00,Completed,Subscription fee,,,1,name_mismatch
TX-005281,cbe,FTMEK33DCS56,800.0,ETB,Bekele Yimer,A***7067,Firehiwot Bogale,N***9313,2025-02-17T09:20:15+03:00,Completed,Mobile top-up,42550353,,1,fuzzing
TX-005939,telebirr,CE:QODGQZU,277.13,ETB,Mesfin Taye,251790772202,Mahlet Bekele,251978588904,2025-12-16T02:08:04+03:00,Successful,School fee,,,1,format_violation
TX-005995,abyssinia,EUy0EDbXh@T,44900.0,ETB,Kaleb Petros,9469264830235,Assefa Zewde,4856105683367,2025-08-11T06:00:54+03:00,Completed,Transfer,21491,,1,format_violation
TX-005508,cbe,FTJLVH95MTAZ,9347.62,ETB,Mekonen Eshetu,J***6202,Dereje Worku,K***4692,2025-03-10T12:00:31+03:00,Completed,Service payment,34346609,,1,temporal_anomaly
TX-005472,abyssinia,FTBYOOGBMG60,685.76,ETB,Girma Gebremariam,1478322881182,Bethlehem Gudeta,3436393658980,2025-05-02T14:28:56+03:00,Completed,Subscription fee,11001,,1,amount_tamper
TX-005098,dashen,886ZLO8H6L1XW3ZS,1660.4043571872833,ETB,Ruth Kiros,0071995058,Sara Tessema,9691408436,2025-04-21T10:36:26+03:00,Processed,Refund,,,1,replay
TX-005295,telebirr,CEZASAM1HE,630.57,ETB,Negash Bekele,251957275063,Saron Kiros,251929822505,2025-04-28T11:05:08+03:00,Successful,Loan repayment,,,1,fuzzing
TX-005015,cbe_birr,3SLJEK2R2X,365.77587156932987,ETB,Alemu Tesfaye,251929834768,Fisseha Gebre,251995214762,2025-03-31T09:53:47+03:00,Completed,Utility bill,,251930174427,1,replay
TX-005378,telebirr,CEWX8N1CM2,1854.89,ETB,Seyoum Hassen,251946534254,Olana Gebre,251988032602,2025-09-29T12:49:35+03:00,Completed,Savings deposit,,,1,amount_tamper
TX-005594,telebirr,CETPI4I33M,15.13,ETB,Kidist Ibrahim,251918325798,Dereje Endale,251795352469,2025-04-01T08:16:48+03:00,Successful,School fee,,,1,temporal_anomaly
TX-005284,cbe_birr,B8VDA7I3ZM,3420.79,ETB,Meseret Assefa,251967817837,Yared Desta,251905776604,2025-01-09T08:33:03+03:00,Success,Medical payment,,251749371562,1,fuzzing
TX-005328,mpesa,Z213OE0QTG,354.34,ETB,Solomon Yilma,251984923184,Yeshi Taye,251794205950,2026-03-04T14:57:41+03:00,Successful,Gift,,,1,fuzzing
TX-005623,cbe_birr,QO7FJPR2WU,800.0,ETB,Eyob Ayele,251754441154,Tirunesh Mohammed,251732902204,2026-02-17T03:33:44+03:00,Completed,Service payment,,251938183790,1,temporal_anomaly
TX-005307,mpesa,M4CZH7X2GC,60.0,ETB,Tigist Assefa,251928225861,Abel Weldemariam,251980007747,2025-04-16T10:22:58+03:00,Completed,Savings deposit,,,1,fuzzing
TX-005179,dashen,80018AZ90K11TC4Z,1816.55,ETB,Omar Yilma,6229977678,Biruk Yimer,1926022996,2025-02-07T09:09:51+03:00,Completed,Salary payment,,,1,fuzzing
TX-005521,cbe,FTCAU9XVI09C,1813.52,ETB,Nahom Endale,X***7396,Redwan Kebede,P***2959,2025-12-23T15:30:44+03:00,Completed,Savings deposit,54899071,,1,temporal_anomaly
TX-005930,cbe,cxrSdzbskbsBlJl,2751.6,ETB,Bezawit Petros,E***8200,Nardos Negash,B***6632,2025-04-25T05:35:39+03:00,Completed,Online purchase,11967748,,1,format_violation
TX-005700,abyssinia,FTBUMI3VRU4H,977.92,ETB,Hiwot Gebremariam,3997476920963,Meron Tesfaye,4272011536101,2026-01-29T17:21:43+03:00,Successful,School fee,86771,,1,name_mismatch
TX-005132,telebirr,CELW4MS18G,257.6870724658541,ETB,Chaltu Kiros,251985400076,Eleni Haile,251957834108,2025-03-26T14:26:28+03:00,Successful,Medical payment,,,1,replay
TX-005357,cbe,FTRK7D30MM2S,6273.71,ETB,Kidist Eshetu,C***4010,Negash Bogale,D***2382,2025-09-20T14:29:14+03:00,Completed,School fee,66093796,,1,amount_tamper
TX-005728,telebirr,CE78W66J7X,110.52,ETB,Chaltu Seyoum,251710102113,Alemu Yimer,251707814266,2025-04-28T10:36:12+03:00,Success,Subscription fee,,,1,name_mismatch
TX-005582,telebirr,CEOGW8VUG0,462.47,ETB,Tekle Worku,251753546819,Selamawit Ibrahim,251930037363,2027-03-12T22:41:06+03:00,Completed,Subscription fee,,,1,temporal_anomaly
TX-005743,cbe_birr,GB81KYJSDD,161.98,ETB,Rediet Legesse,251910867761,Assefa Mohammed,251761999631,2025-03-10T08:15:15+03:00,Success,Gift,,251782696380,1,name_mismatch
TX-005732,telebirr,CE0A2FMNW0,803.21,ETB,Daniel Gebremariam,251751424696,Daniel Gebremariam,251909996412,2025-05-05T12:50:34+03:00,Completed,Refund,,,1,name_mismatch
TX-005026,dashen,2440GWDS779PIWO4,4688.960068921041,ETB,Leul Berhane,1988787466,Firehiwot Hassen,7287952287,2026-02-13T08:10:18+03:00,Completed,Investment,,,1,replay
TX-005264,telebirr,CE1DNE163P,77.77,ETB,Abel Yimer,251909065822,Chaltu Worku,251909463481,2025-09-21T11:20:37+03:00,Success,Salary payment,,,1,fuzzing
TX-005134,telebirr,CEP1CCX4O1,3807.915448457675,ETB,Ermias Habte,251755647564,Fitsum Berhane,251793181312,2025-12-25T14:17:26+03:00,Completed,Tax payment,,,1,replay
TX-005592,abyssinia,FTS5ORRN6GVF,4500.0,ETB,Marta Ayele,1843316911383,Hailu Gebremariam,7554295557239,2027-04-09T22:41:06+03:00,Completed,Payment for goods,07952,,1,temporal_anomaly
TX-005474,dashen,860KWD7V9L4TSKNU,582.42,ETB,Kaleb Weldemariam,7433343411,Lidya Petros,2514864022,2026-04-17T16:15:03+03:00,Processed,Utility bill,,,1,amount_tamper
TX-005944,cbe_birr,FTV2HWWUT8,300.0,ETB,Konjit Ahmed,251974652219,Abigail Lemma,251719426288,2025-02-11T14:10:46+03:00,Completed,Subscription fee,,251729498977,1,format_violation
TX-005950,cbe,FT5JE1J4BUGKZL,3876.23,ETB,Bekele Lemma,T***1973,Yeshi Tesfaye,I***5789,2025-06-08T15:23:59+03:00,Successful,Business transaction,32490758,,1,format_violation
TX-005358,mpesa,A99OM09TQA,622.83,ETB,Eden Ferede,251725409392,Nardos Yilma,251934141154,2025-05-26T12:10:47+03:00,Successful,Service payment,,,1,amount_tamper
TX-005656,dashen,442W5VUG1KM072KS,10400.0,ETB,Mulugeta Ferede,0456815743,Nardos Jembere,7152832642,2025-07-25T10:24:57+03:00,Successful,Gift,,,1,temporal_anomaly
TX-005235,cbe_birr,BXNUP06ZHO,590.78,ETB,Nardos Hassen,251934788299,Henok Zewde,251789071634,2025-01-24T13:42:17+03:00,Success,Loan repayment,,251791525484,1,fuzzing
TX-005868,mpesa,fDvzMMf2S!f0y@Fn2xv,79.05,ETB,Tesfaye Yimer,251930486603,Hanna Gebremariam,251998307439,2026-01-28T09:37:44+03:00,Completed,Payment for goods,,,1,format_violation
TX-005375,cbe_birr,AT7G79BQE6,611.16,ETB,Bereket Desta,251749870006,Binyam Bekele,251958109709,2025-07-18T01:53:02+03:00,Completed,Subscription fee,,251985190910,1,amount_tamper
TX-005884,mpesa,CEI66WCCEO,270.15,ETB,Tesfaye Girmay,251734885123,Tekle Kebede,251920183020,2025-08-04T17:26:11+03:00,Completed,Subscription fee,,,1,format_violation
TX-005665,dashen,337F7OQPGQVHP5EY,4811.23,ETB,Ermias Negussie,4106276904,Selamawit Bekele,0935467751,2027-01-08T22:41:06+03:00,Completed,Savings deposit,,,1,temporal_anomaly
TX-005527,cbe_birr,G88DVWGQA8,600.0,ETB,Sara Desta,251755597055,Hiwot Gudeta,251944731707,2025-12-15T03:44:03+03:00,Success,Insurance premium,,251988990887,1,temporal_anomaly
TX-005863,telebirr,onDqk,992.96,ETB,Solomon Mekonnen,251777239013,Liya Assefa,251788680198,2025-04-07T13:10:51+03:00,Completed,Donation,,,1,format_violation
TX-005488,cbe_birr,KLYWF7E0DI,1335.18,ETB,Worku Jembere,251986643546,Girma Demeke,251956549651,2025-07-05T09:32:33+03:00,Completed,Mobile top-up,,251703711346,1,amount_tamper
TX-005365,cbe,FT623AHW9TTK,51991.11,ETB,Fisseha Petros,G***6329,Saron Tesfaye,U***9702,2025-07-03T16:10:56+03:00,Completed,Tax payment,15481851,,1,amount_tamper
TX-005157,cbe,FT3EKWH1MQ46,7458.35145630686,ETB,Rediet Worku,X***7481,Mesfin Ibrahim,G***1995,2025-11-11T08:20:51+03:00,Completed,Investment,22776414,,1,replay
TX-005191,dashen,6B4COCNY31O3VYP9,4400.0,ETB,Tigist Eshetu,1168031413,Nardos Negussie,5926126404,2025-01-20T10:42:53+03:00,Completed,Online purchase,,,1,fuzzing
TX-005881,abyssinia,4GJ06jRVr6RT4,3236.88,ETB,Mesfin Ferede,3544184224424,Meseret Petros,6068719372562,2025-07-01T10:34:16+03:00,Successful,Utility bill,40940,,1,format_violation
TX-005099,mpesa,KQWGT9PODV,438.3447331720623,ETB,Lemma Mekonnen,251792379652,Feven Fikre,251960479159,2026-04-20T10:23:33+03:00,Completed,Donation,,,1,replay
TX-005770,telebirr,CEENK1BKS9,1216.46,ETB,Hanna Gebre,251949093427,Sisay Fikre,251784752281,2025-06-26T14:11:53+03:00,Successful,Gift,,,1,name_mismatch
TX-005844,dashen,FTFPMJWH5M7T2T84,72229.81,ETB,Negash Zeleke,6611665139,Lemma Demeke,1275342292,2025-04-17T12:05:12+03:00,Completed,Mobile top-up,,,1,format_violation
TX-005253,mpesa,M4C2H7X2GC,60.0,ETB,Tigist Assefa,251928225861,Abel Weldemariam,251980007747,2025-04-16T10:22:58+03:00,Completed,Savings deposit,,,1,fuzzing
TX-005712,cbe,FT8JY6VY0V3C,2500.0,ETB,Kebede Haile,B***7348,Saron Tesfaye,E***2642,2025-06-16T15:42:59+03:00,Successful,Savings deposit,48298781,,1,name_mismatch
TX-005919,cbe_birr,716QZNKVEVi5MbpppN,61.07,ETB,Dewi Worku,251763210022,Olana Berhane,251701579054,2026-02-22T09:34:46+03:00,Success,Gift,,251964468366,1,format_violation
TX-005834,abyssinia,FT?ZI6D>8YWC,14059.06,ETB,Genet Legesse,7584558063001,Rahel Eshetu,7550522210163,2025-03-26T16:18:15+03:00,Completed,Medical payment,23374,,1,format_violation
TX-005164,mpesa,8GBZVS3BOH,250.6546208386658,ETB,Ruth Zeleke,251725762429,Lidya Negash,251921494795,2025-01-16T18:59:39+03:00,Completed,Savings deposit,,,1,replay
TX-005825,mpesa,VMBXY19GWM,69.63,ETB,Tigist Eshetu,251941548548,Tigist Eshetu,251916007586,2025-06-02T15:29:32+03:00,Completed,Rent payment,,,1,name_mismatch
TX-005278,telebirr,CEF2XN46YV,1285.56,ETB,Hagos Negussie,251722898992,Yeshi Assefa,251980310846,2026-03-27T17:59:11+03:00,Success,Savings deposit,,,1,fuzzing
TX-005268,cbe,FTDIR14BIXLA,7626.01,ETB,Hiwot Chala,B***8463,Eleni Gudeta,P***5615,2025-12-15T01:23:20+03:00,Completed,School fee,15164119,,1,fuzzing
TX-005397,dashen,848ZGYCEN05ZRLBZ,109.5,ETB,Olana Umer,9274871048,Redwan Kiros,0646673188,2025-02-27T10:27:47+03:00,Completed,Utility bill,,,1,amount_tamper
TX-005346,cbe_birr,Q6AIP2XPAS,1772.56,ETB,Yared Yilma,251931602138,Konjit Zeleke,251933549597,2025-10-02T09:01:54+03:00,Success,Transfer,,251913091634,1,amount_tamper
TX-005091,cbe,FTM242OM7ZTR,11913.11901047455,ETB,Aster Chala,G***2564,Binyam Habte,C***2931,2025-06-17T10:21:53+03:00,Successful,Refund,12975191,,1,replay
TX-005406,cbe_birr,GL5NIBDRNC,831.47,ETB,Tigist Haile,251745568839,Bethlehem Ibrahim,251963260905,2025-01-01T16:03:33+03:00,Success,Salary payment,,251721748182,1,amount_tamper
TX-005196,abyssinia,FTK9VFW0DAG6,69065.84,ETB,Mikael Regassa,2335074087492,Samuel Berhane,9310674786890,2025-04-24T12:11:47+03:00,Successful,Payment for goods,42362,,1,fuzzing
TX-005260,mpesa,XDDS2TUBHV,700.0,ETB,Selamawit Bogale,251930070359,Nahom Kiros,251985647983,2025-04-21T22:35:09+03:00,Successful,Transfer,,,1,fuzzing
TX-005422,telebirr,CE239Q45IU,596.95,ETB,Berhanu Lemma,251923703228,Liya Seyoum,251702600520,2025-07-21T00:48:53+03:00,Successful,Gift,,,1,amount_tamper
TX-005783,abyssinia,FTKJWQNN2N6A,5000.0,ETB,Bekele Jembere,2137638810113,Zewditu Endale,2713689157199,2025-07-02T21:54:42+03:00,Completed,Tax payment,70852,,1,name_mismatch
TX-005462,dashen,9277OAEPXJRNVJJN,703.76,ETB,Kidist Tessema,0874244355,Zewditu Petros,5716945288,2025-03-12T22:04:03+03:00,Processed,Savings deposit,,,1,amount_tamper
TX-005635,dashen,484PIV7GBHGTSBC1,2897.81,ETB,Betelhem Seyoum,8834025862,Meron Tesfaye,8086927321,2025-01-07T14:15:30+03:00,Successful,Gift,,,1,temporal_anomaly
TX-005615,mpesa,9AWSWH60RY,1710.0,ETB,Seyoum Eshetu,251993723102,Kebede Ayele,251965943356,2026-05-20T22:41:06+03:00,Successful,Business transaction,,,1,temporal_anomaly
TX-005390,cbe_birr,Q6TIO4JZWN,49.82,ETB,Kaleb Zeleke,251714218787,Dewi Berhane,251769696195,2025-08-06T05:41:23+03:00,Success,Investment,,251968652748,1,amount_tamper
TX-005741,telebirr,CEWUY6BIB8,400.0,ETB,Mahlet Demeke,251703847106,Ruth Bogale,251731736723,2025-11-28T09:45:01+03:00,Successful,Gift,,,1,name_mismatch
TX-005839,mpesa,AAP18NUC1H2S22M,369.95,ETB,Alemu Yilma,251790495300,Liya Endale,251972564147,2025-10-06T16:31:26+03:00,Completed,Payment for goods,,,1,format_violation
TX-005633,telebirr,CEMAJKMO7N,1195.16,ETB,Seyoum Umer,251725352537,Kebede Zeleke,251720659995,2026-03-30T01:33:05+03:00,Completed,Investment,,,1,temporal_anomaly
