transaction_id,bank,reference,amount,currency,payer_name,payer_account,receiver_name,receiver_account,transaction_date,transaction_status,reason,suffix,phone_number,is_fraud,attack_type
TX-001155,cbe,FTJ3G24AF8QM,4357.1,ETB,Jerusalem Legesse,Z***4163,Abigail Desta,K***1172,2026-01-26T08:12:53+03:00,Successful,Subscription fee,21726330,,0,none
TX-002211,telebirr,CEQ0E5JS52,400.0,ETB,Yeshi Eshetu,251906183554,Iman Legesse,251747107923,2026-02-26T13:20:07+03:00,Completed,Service payment,,,0,none
TX-004040,cbe_birr,EZGGKSORAX,1000.0,ETB,Natnael Mekonnen,251792040675,Genet Tadesse,251717040188,2025-02-28T17:59:18+03:00,Completed,Rent payment,,251702487565,0,none
TX-003821,abyssinia,FTNCYQ31BM4D,5100.0,ETB,Henok Legesse,3661785359305,Tekle Bekele,2367974997823,2025-04-29T15:17:56+03:00,Successful,Rent payment,29664,,0,none
TX-005453,abyssinia,FTXN1XNOFJZ7,17585.02,ETB,Firehiwot Ayele,8219475202910,Tadesse Abera,8119678272388,2025-03-25T20:05:50+03:00,Completed,Business transaction,46935,,1,amount_tamper
TX-005761,telebirr,CEZ2T391DN,629.89,ETB,Hagos Gebre,251792013303,Abebe Worku,251989951824,2025-04-17T14:21:00+03:00,Successful,Investment,,,1,name_mismatch
TX-005590,mpesa,76BHHUR44A,100.0,ETB,Aster Wolde,251991000740,Marta Desta,251728629377,2021-12-30T22:41:06+03:00,Completed,Medical payment,,,1,temporal_anomaly
TX-005231,cbe,FT8KPK7FVU3F,10700.0,ETB,Assefa Tesfaye,X***7565,Abigail Ferede,T***6359,2025-06-10T15:00:35+03:00,Successful,Salary payment,99314584,,1,fuzzing
TX-000319,cbe,FTIPJIYLQX1U,410.39,ETB,Alemu Negash,Y***2342,Fisseha Tadesse,R***9028,2025-06-15T13:59:14+03:00,Completed,Gift,26433502,,0,none
TX-002985,dashen,70742ZZ2PJD53SOB,991.73,ETB,Mekonen Regassa,0194166772,Dawit Habte,9380207615,2026-04-04T03:05:55+03:00,Successful,Insurance premium,,,0,none
TX-002507,dashen,231HZ2F73HHP8QNL,1563.86,ETB,Kebede Gebre,3055412124,Teshome Regassa,3594610601,2026-03-02T11:24:31+03:00,Successful,Investment,,,0,none
TX-004431,cbe_birr,0NY54SU6I1,7300.0,ETB,Saron Bekele,251972845303,Betelhem Kiros,251950809715,2025-02-14T10:53:40+03:00,Completed,Business transaction,,251926865066,0,none
TX-001073,cbe,FTP2QH8XU63T,4100.0,ETB,Amanuel Yilma,W***9300,Yoseph Legesse,B***3560,2025-12-04T15:56:02+03:00,Successful,Loan repayment,93759044,,0,none
TX-003008,dashen,348T79N9WZ2S9SLH,6762.32,ETB,Leul Omer,3845431056,Rahel Kiros,2422741762,2025-01-14T17:45:59+03:00,Completed,Transfer,,,0,none
TX-001067,cbe,FT64LFQAJGOJ,500.0,ETB,Yeshi Petros,N***1754,Worku Hassen,Q***2771,2026-01-13T16:52:50+03:00,Completed,Mobile top-up,05801975,,0,none
TX-005480,mpesa,CN3X0Z2RAB,1619.36,ETB,Tirunesh Mekonnen,251722099880,Teshome Lemma,251721915746,2025-06-28T15:59:34+03:00,Successful,Rent payment,,,1,amount_tamper
TX-004579,cbe_birr,IDDL519S4D,501.77,ETB,Aster Yimer,251918386621,Biruk Petros,251985622923,2025-07-10T11:57:59+03:00,Completed,Salary payment,,251967717816,0,none
TX-001531,telebirr,CEB8Z6QL7G,49.48,ETB,Bezawit Zeleke,251953875189,Negash Tesfaye,251729703977,2025-04-07T00:55:01+03:00,Success,Salary payment,,,0,none
TX-004650,mpesa,I6859YYQ1S,113.14,ETB,Tigist Umer,251943599139,Assefa Taye,251782555205,2025-02-15T11:55:37+03:00,Completed,Insurance premium,,,0,none
TX-005516,cbe,FT1TUHGR7URA,778.73,ETB,Feven Habte,P***8856,Birtukan Fikre,L***7444,2025-11-22T04:05:18+03:00,Completed,Medical payment,37498941,,1,temporal_anomaly
TX-005164,mpesa,8GBZVS3BOH,250.6546208386658,ETB,Ruth Zeleke,251725762429,Lidya Negash,251921494795,2025-01-16T18:59:39+03:00,Completed,Savings deposit,,,1,replay
TX-001687,telebirr,CEJR221BX6,600.0,ETB,Yohannes Negash,251708614639,Girma Gebremariam,251974237837,2026-04-15T11:07:46+03:00,Success,Tax payment,,,0,none
TX-005463,dashen,8730OTN0N0OQWJS5,3427.31,ETB,Ermias Omer,7494906849,Sisay Wolde,0159763933,2025-08-13T16:53:23+03:00,Completed,Insurance premium,,,1,amount_tamper
TX-005559,dashen,203J7GD6S03Z7M7C,3000.0,ETB,Lemma Lemma,3139151037,Olana Diriba,9384921373,2026-04-18T04:19:33+03:00,Processed,Insurance premium,,,1,temporal_anomaly
TX-003506,abyssinia,FT42P8MFJ98I,2900.0,ETB,Sara Lemma,6229370421391,Kidist Lemma,3193945627214,2026-02-06T11:14:17+03:00,Completed,Tax payment,09826,,0,none
TX-000473,cbe,FTMBJHY3M2I3,4356.86,ETB,Fisseha Zeleke,R***3210,Olana Kebede,T***1617,2025-05-23T01:55:10+03:00,Completed,Rent payment,04384196,,0,none
TX-002762,dashen,246DKOW0PD4AYPOD,5700.0,ETB,Ruth Seyoum,5141292756,Seyoum Mohammed,1199587901,2026-04-10T13:40:03+03:00,Successful,Tax payment,,,0,none
TX-001645,telebirr,CEZQLMBZYH,3200.0,ETB,Wubit Omer,251796318853,Biruk Tadesse,251961015852,2025-07-01T06:58:05+03:00,Completed,Service payment,,,0,none
TX-001835,telebirr,CE8IM3OLN5,2970.23,ETB,Seyoum Yilma,251936100460,Mekonen Tessema,251901995009,2026-01-19T15:10:25+03:00,Success,Utility bill,,,0,none
TX-004097,cbe_birr,GJGTLUQEYP,3269.12,ETB,Yohannes Assefa,251965370296,Bereket Negussie,251729828163,2025-11-10T21:44:08+03:00,Completed,Business transaction,,251716921745,0,none
TX-001560,telebirr,CEO64VC7AE,678.19,ETB,Lemma Ahmed,251911876567,Henok Lemma,251712865038,2025-05-29T17:22:51+03:00,Successful,Refund,,,0,none
TX-000395,cbe,FT9A8LYTUAGD,900.0,ETB,Robel Weldemariam,G***6999,Petros Tessema,M***7933,2025-06-04T11:30:48+03:00,Completed,Donation,57368011,,0,none
TX-003719,abyssinia,FTGLMY71I1RA,800.0,ETB,Helen Ayele,6857598867557,Getachew Tessema,7036731080994,2026-03-17T22:31:59+03:00,Successful,Medical payment,22354,,0,none
TX-003385,abyssinia,FT75TDM5JRQ3,1856.94,ETB,Mulugeta Chala,3133308811128,Chaltu Omer,3471064593400,2025-01-25T14:52:03+03:00,Successful,Savings deposit,36334,,0,none
TX-004325,cbe_birr,8CBI4V3BAU,207.83,ETB,Bekele Kiros,251988846232,Fitsum Ibrahim,251749746621,2026-03-13T13:24:30+03:00,Success,School fee,,251909716685,0,none
TX-005194,dashen,7S9OU2B7MZ04RRNQ,2934.77,ETB,Dagmawit Girmay,2794097090,Aster Tesfaye,6275434539,2025-08-08T15:39:46+03:00,Processed,Insurance premium,,,1,fuzzing
TX-004862,mpesa,PZZSEV60LS,498.09,ETB,Negash Chala,251978066412,Dewi Tadesse,251994331833,2025-06-11T18:20:34+03:00,Successful,Service payment,,,0,none
TX-003164,dashen,777IZKGGDLY2RKJ2,1976.39,ETB,Marta Girmay,7782635316,Mesfin Diriba,4073560659,2025-08-24T16:32:41+03:00,Processed,Service payment,,,0,none
TX-002813,dashen,036M8E96MSCXCP6F,1006.28,ETB,Betelhem Negash,3168885116,Nahom Gebre,7154927651,2025-07-07T13:01:03+03:00,Processed,Mobile top-up,,,0,none
TX-003645,abyssinia,FTFD4D3XZAA1,4500.0,ETB,Berhanu Hassen,0596719220533,Tadesse Wolde,5289908678437,2025-04-21T08:10:13+03:00,Completed,Business transaction,83874,,0,none
TX-004702,mpesa,1PATKHCY4H,26.74,ETB,Henok Chala,251955029439,Bethlehem Demeke,251933585626,2025-10-09T17:43:13+03:00,Successful,Gift,,,0,none
TX-000541,cbe,FTEHV1WNR1TR,29300.0,ETB,Abebe Lemma,Z***4808,Redwan Girmay,O***8002,2025-11-07T12:12:51+03:00,Completed,Medical payment,62216906,,0,none
TX-004168,cbe_birr,Q8J0LEFITX,8350.01,ETB,Bekele Regassa,251777840306,Yared Berhane,251998847764,2026-02-18T15:08:25+03:00,Completed,Business transaction,,251798663164,0,none
TX-001391,telebirr,CEMEGTIZN1,600.0,ETB,Wondwosen Wolde,251710147824,Mahlet Girmay,251917390665,2025-01-28T16:40:46+03:00,Successful,Insurance premium,,,0,none
TX-004898,mpesa,FN8AWNC363,388.01,ETB,Tekle Ayele,251966992845,Birtukan Gebre,251942384109,2025-01-30T08:39:43+03:00,Completed,Investment,,,0,none
TX-004947,mpesa,0N4779907T,300.0,ETB,Redwan Hassen,251978336605,Hanna Negussie,251928646468,2025-07-28T13:15:42+03:00,Successful,Mobile top-up,,,0,none
TX-001700,telebirr,CE3Q580K5W,600.0,ETB,Mikael Diriba,251947509178,Yared Girmay,251736405858,2025-09-22T13:22:28+03:00,Success,Transfer,,,0,none
TX-002881,dashen,094RLUEHOPEYVXHP,1100.0,ETB,Tsion Mohammed,8746187224,Eleni Gudeta,7958423823,2025-07-23T12:31:42+03:00,Processed,Savings deposit,,,0,none
TX-004887,mpesa,PWFLQPT4XK,431.79,ETB,Mulugeta Negussie,251763930437,Solomon Haile,251724041609,2025-07-31T10:45:03+03:00,Completed,Insurance premium,,,0,none
TX-002748,dashen,220SM8WBXP0379O2,23900.0,ETB,Berhanu Demeke,8784856128,Sara Berhane,9917606635,2026-01-08T08:49:06+03:00,Completed,Tax payment,,,0,none
TX-004512,cbe_birr,YTMC0SV20J,782.37,ETB,Assefa Yilma,251780427241,Binyam Fikre,251984275927,2025-11-11T13:29:11+03:00,Completed,Subscription fee,,251997458816,0,none
TX-003880,abyssinia,FTKYBJGI5B8F,1680.89,ETB,Hagos Gebre,4747668357195,Daniel Abera,4245519831275,2025-02-10T16:47:17+03:00,Successful,Medical payment,53818,,0,none
TX-001201,cbe,FTKPDXKIZIYP,448.16,ETB,Konjit Gebremariam,Q***5753,Mahlet Yimer,J***7631,2025-09-09T12:11:45+03:00,Completed,Transfer,24927852,,0,none
TX-003557,abyssinia,FTD2F1P46O05,4439.88,ETB,Hiwot Diriba,2137872740932,Wondwosen Abera,1132785529123,2025-07-22T15:46:33+03:00,Successful,Mobile top-up,82734,,0,none
TX-002462,telebirr,CEP2L7YQE9,6200.0,ETB,Tigist Kiros,251950570591,Firehiwot Petros,251766342833,2025-03-10T21:42:32+03:00,Success,School fee,,,0,none
TX-004046,cbe_birr,Z1WDKJQG6Y,500.0,ETB,Abel Berhane,251746169234,Meron Jembere,251770589268,2026-01-13T17:32:25+03:00,Completed,Tax payment,,251938153758,0,none
TX-001190,cbe,FTUHZOCJECB4,8100.0,ETB,Omar Habte,Z***0315,Ruth Petros,O***8506,2025-07-17T14:51:22+03:00,Completed,Loan repayment,14835156,,0,none
TX-002799,dashen,39056TAI2MKFP0X5,8164.17,ETB,Bekele Berhane,2585793470,Eleni Mohammed,5124179424,2025-06-08T08:15:03+03:00,Processed,Insurance premium,,,0,none
TX-004131,cbe_birr,KLDIC0QC8A,1300.0,ETB,Olana Fikre,251999358794,Biruk Eshetu,251988731265,2026-03-24T10:56:51+03:00,Completed,Refund,,251913009078,0,none
TX-000700,cbe,FTJIWML12P5W,3700.0,ETB,Kebede Gebremariam,S***3582,Yohannes Abera,M***3015,2025-10-01T10:11:59+03:00,Successful,Utility bill,28483492,,0,none
TX-000362,cbe,FTIO3TD3ABEG,9200.0,ETB,Dereje Legesse,L***6094,Negash Ibrahim,L***3469,2025-10-08T17:37:02+03:00,Successful,Payment for goods,75504768,,0,none
TX-004819,mpesa,ILP0E6DIVV,76.56,ETB,Kebede Petros,251967128382,Nardos Demeke,251739959381,2026-02-12T12:16:28+03:00,Successful,Medical payment,,,0,none
TX-001603,telebirr,CECPRKFWJ8,2064.79,ETB,Rahel Chala,251749290703,Ruth Worku,251727134247,2025-01-28T12:42:42+03:00,Successful,Utility bill,,,0,none
TX-001195,cbe,FTAQ9F3LEFX5,21821.84,ETB,Assefa Mekonnen,A***8403,Konjit Tadesse,X***9276,2026-03-04T14:01:49+03:00,Successful,Business transaction,33995066,,0,none
TX-002649,dashen,7322ZO1GBTY65NWU,500.0,ETB,Bethlehem Zewde,6660458945,Ermias Gebre,8435788471,2025-06-27T03:23:38+03:00,Successful,Transfer,,,0,none
TX-004105,cbe_birr,HIYQ8UYFRE,93.02,ETB,Hiwot Negash,251910691989,Tadesse Ferede,251763794135,2025-11-24T16:06:12+03:00,Completed,Transfer,,251731303570,0,none
TX-005818,dashen,741IXP3W86AQPKYK,3138.27,ETB,Berhanu Abera,1294435400,Berhanu Abera,1748819096,2025-01-14T23:03:46+03:00,Successful,Insurance premium,,,1,name_mismatch
TX-003742,abyssinia,FTZCKC3OTUDC,25456.67,ETB,Tigist Negash,5861266816780,Yoseph Berhane,6340714101497,2026-04-14T17:04:25+03:00,Successful,Mobile top-up,05353,,0,none
TX-001521,telebirr,CEH6W5OR27,238.71,ETB,Negash Ibrahim,251915426267,Girma Regassa,251967013619,2025-02-13T11:11:50+03:00,Completed,Rent payment,,,0,none
TX-000739,cbe,FTMACMVB9ZXV,5702.99,ETB,Hiwot Ayele,O***3887,Berhanu Demeke,M***1630,2025-04-07T09:15:33+03:00,Completed,Payment for goods,00914352,,0,none
TX-005841,telebirr,FTWWA1F1YK,2105.53,ETB,Tigist Abera,251760171465,Tekle Yimer,251770347153,2025-07-16T11:13:42+03:00,Successful,Payment for goods,,,1,format_violation
TX-005724,cbe,FTL9Q3CYBYC4,390.31,ETB,Wondwosen Petros,S***5163,Teshome Tessema,C***1978,2025-08-11T03:34:03+03:00,Completed,Business transaction,91373265,,1,name_mismatch
TX-002671,dashen,308N68AK0ZQFURC6,821.91,ETB,Lidya Gebre,9572865590,Sisay Mohammed,6716858084,2026-02-10T16:38:07+03:00,Successful,Utility bill,,,0,none
TX-003914,abyssinia,FTI711XRPDRB,13334.55,ETB,Lidya Yilma,4182762167645,Feven Abera,1097133314307,2025-10-15T17:21:16+03:00,Completed,Transfer,24391,,0,none
TX-004281,cbe_birr,BG8FP1W2K9,947.2,ETB,Ruth Fikre,251733413963,Girma Legesse,251737391275,2025-03-27T23:30:16+03:00,Success,Service payment,,251789784925,0,none
TX-003551,abyssinia,FTGQTIQVRX3S,12610.29,ETB,Robel Wolde,9835131200084,Yared Zewde,3797475714618,2025-12-03T12:46:48+03:00,Completed,Subscription fee,00282,,0,none
TX-004444,cbe_birr,L792Y57QF6,90.0,ETB,Tesfaye Girmay,251980344317,Getachew Bogale,251730474884,2025-03-04T15:09:53+03:00,Success,School fee,,251789657434,0,none
TX-005167,cbe,FTNN4IJH60XQ,154.88,ETB,Hiwot Tesfaye,F***1061,Abel Negash,Y***9439,2026-01-26T08:41:40+03:00,Successful,Medical payment,80403253,,1,fuzzing
TX-003740,abyssinia,FTV9OO2I32MM,8618.14,ETB,Nardos Girmay,2035592489034,Getachew Gebremariam,7440006728654,2025-08-22T13:25:19+03:00,Completed,Rent payment,90449,,0,none
TX-000795,cbe,FTR0L32U5CXU,2300.0,ETB,Getachew Jembere,K***8744,Zewditu Seyoum,W***8839,2026-02-21T15:21:38+03:00,Successful,School fee,28582585,,0,none
TX-005331,telebirr,CE1QAIDWME,200.0,ETB,Aster Demeke,251998893903,Betelhem Tessema,251796466802,2026-01-29T16:30:18+03:00,Successful,Donation,,,1,fuzzing
TX-000367,cbe,FT3O1BLOG0NQ,12214.49,ETB,Bezawit Zeleke,Z***8623,Helen Regassa,J***7169,2025-01-15T09:45:57+03:00,Completed,Payment for goods,54647548,,0,none
TX-005119,dashen,225PEV0IAA08XQGZ,4953.345737035496,ETB,Assefa Zewde,3718588687,Mahlet Gudeta,5199936958,2025-02-24T15:31:02+03:00,Completed,Investment,,,1,replay
TX-001592,telebirr,CE1P6RD76F,10288.92,ETB,Fisseha Umer,251751644180,Mekonen Assefa,251908538094,2026-01-02T15:48:39+03:00,Success,Rent payment,,,0,none
TX-004557,cbe_birr,IL7D17DHMF,139.2,ETB,Daniel Fikre,251745057363,Mulugeta Kebede,251926439512,2025-08-13T19:01:57+03:00,Completed,Savings deposit,,251719579203,0,none
TX-000213,cbe,FTS3LWW7OPID,2342.6,ETB,Yoseph Bogale,T***5013,Meron Demeke,Y***9718,2026-01-12T18:10:16+03:00,Completed,Refund,56252571,,0,none
TX-001057,cbe,FT79JMQ48B89,27337.88,ETB,Amanuel Zewde,T***4099,Marta Eshetu,O***5256,2026-04-18T12:58:17+03:00,Successful,Insurance premium,55766335,,0,none
TX-000006,cbe,FTK8UT0CVS4F,1012.41,ETB,Eyob Jembere,D***9399,Dawit Zeleke,C***6998,2025-06-02T13:15:16+03:00,Successful,Service payment,51079911,,0,none
TX-002676,dashen,827N515CKT16AGWP,10701.32,ETB,Petros Tessema,8516634255,Natnael Negash,9417052873,2026-01-05T12:46:24+03:00,Completed,Utility bill,,,0,none
TX-004469,cbe_birr,VVWUTOFTOD,200.0,ETB,Yohannes Berhane,251793392487,Tesfaye Fikre,251913653149,2026-03-11T10:49:13+03:00,Success,Tax payment,,251954661845,0,none
TX-005469,telebirr,CE79XM98LN,65.45,ETB,Solomon Negussie,251977876597,Eyob Gebre,251760570502,2025-11-26T10:21:00+03:00,Successful,Insurance premium,,,1,amount_tamper
TX-002314,telebirr,CEH0SI33CL,1032.14,ETB,Assefa Worku,251934874227,Robel Weldemariam,251952414398,2026-02-19T08:19:59+03:00,Successful,Donation,,,0,none
TX-001944,telebirr,CEBT42ZRTG,1800.0,ETB,Zewditu Endale,251922694153,Rediet Eshetu,251731870509,2025-09-19T10:04:48+03:00,Success,Utility bill,,,0,none
TX-000375,cbe,FTLGJ3S6OGQ4,1285.02,ETB,Yoseph Negussie,H***7213,Lemma Ayele,T***0162,2025-01-01T15:43:48+03:00,Successful,Donation,86878599,,0,none
TX-002638,dashen,727LMCNFGPKKQ2D6,4600.0,ETB,Tirunesh Gebre,1785901260,Teshome Eshetu,3248405991,2025-05-02T18:48:09+03:00,Processed,Mobile top-up,,,0,none
TX-004734,mpesa,MTLWVO09AJ,554.99,ETB,Eden Negash,251700154487,Leul Bekele,251964044562,2025-06-16T08:40:55+03:00,Completed,Business transaction,,,0,none
TX-002775,dashen,570PPGAQ6M2YWDKV,3147.03,ETB,Dewi Desta,0922717244,Alemu Desta,3235927916,2025-01-17T11:12:03+03:00,Processed,Transfer,,,0,none
TX-004581,cbe_birr,DBD7N7YHVS,67.26,ETB,Yared Regassa,251728666098,Aster Kebede,251708467934,2025-06-11T10:57:36+03:00,Completed,Service payment,,251727663594,0,none
TX-002131,telebirr,CE3RZIM0TQ,700.0,ETB,Dagmawit Hassen,251953769848,Teshome Ferede,251941042071,2026-02-02T13:26:14+03:00,Completed,Subscription fee,,,0,none
TX-000847,cbe,FTFFY15PJEM8,5056.41,ETB,Nardos Negussie,V***6881,Negash Fikre,S***0308,2025-02-28T17:21:54+03:00,Successful,Loan repayment,87615048,,0,none
TX-001460,telebirr,CEDAB4QI59,3462.54,ETB,Abel Ahmed,251719870322,Kaleb Gebremariam,251993392274,2025-11-05T08:42:44+03:00,Success,Gift,,,0,none
TX-001978,telebirr,CES3L38Z9Q,1100.02,ETB,Natnael Kebede,251789259867,Yeshi Gebre,251719541571,2025-08-15T17:24:29+03:00,Completed,Donation,,,0,none
TX-002975,dashen,816SKE6C8EGHNN4K,3300.0,ETB,Worku Petros,4456942582,Mesfin Chala,6497107142,2025-02-25T16:41:06+03:00,Successful,Utility bill,,,0,none
TX-001634,telebirr,CE8FCV4FDE,418.67,ETB,Liya Yilma,251720164854,Mahlet Mekonnen,251932581963,2025-05-01T07:01:53+03:00,Completed,Gift,,,0,none
TX-004198,cbe_birr,T17XVQVPG3,700.0,ETB,Birtukan Negash,251769384095,Yared Ayele,251745572841,2025-06-03T16:46:45+03:00,Completed,Tax payment,,251799827464,0,none
TX-002088,telebirr,CESLO57PM2,200.0,ETB,Binyam Demeke,251954168331,Natnael Lemma,251947238032,2025-08-04T10:19:17+03:00,Success,Gift,,,0,none
TX-003121,dashen,670DUBE25I7DMRQ7,964.06,ETB,Hanna Ayele,4672760022,Mulugeta Zeleke,6539397242,2025-06-23T23:26:11+03:00,Completed,Service payment,,,0,none
TX-004716,mpesa,ZPXVK0BY81,30.0,ETB,Saron Negash,251928691776,Kidist Ferede,251756913320,2025-01-31T11:29:42+03:00,Completed,Business transaction,,,0,none
TX-005812,telebirr,CEG3IX27KA,2016.14,ETB,Bezawit Abera,251729436813,Bezawit Abera,251739480720,2026-01-25T16:54:16+03:00,Success,Subscription fee,,,1,name_mismatch
TX-005896,mpesa,!XQ6A3FkOPd90JilZ,1198.63,ETB,Negash Negash,251937381035,Henok Desta,251752281995,2025-04-07T02:10:36+03:00,Successful,Rent payment,,,1,format_violation
TX-003361,abyssinia,FT0QWHAOB8BC,1781.45,ETB,Sara Haile,7785875334677,Yeshi Haile,4798098368920,2025-11-10T19:54:49+03:00,Successful,Business transaction,04764,,0,none
TX-004322,cbe_birr,PAKMCSQKC4,73.84,ETB,Alemu Omer,251966040583,Mekdes Ahmed,251746821226,2025-02-18T09:35:28+03:00,Completed,Service payment,,251798234757,0,none
TX-004263,cbe_birr,3WBWL7W20P,65.43,ETB,Ruth Ahmed,251714930448,Solomon Yilma,251757801011,2026-03-30T11:47:13+03:00,Success,Savings deposit,,251967761918,0,none
TX-002330,telebirr,CEUQG0BU0Y,469.09,ETB,Solomon Assefa,251957429943,Teshome Wolde,251796682927,2025-04-11T15:15:47+03:00,Successful,Business transaction,,,0,none
TX-000193,cbe,FT7N8VOEUBFN,4400.0,ETB,Genet Kiros,B***4432,Tsion Bekele,D***8510,2025-07-18T17:28:57+03:00,Successful,Mobile top-up,79228777,,0,none
TX-005487,cbe,FT1I7XJ2CZAF,3052.34,ETB,Konjit Negash,L***4921,Abebe Tessema,Q***1889,2025-07-17T19:41:07+03:00,Completed,Utility bill,93575384,,1,amount_tamper
TX-004568,cbe_birr,KYH4H4NXL8,600.0,ETB,Assefa Negash,251727283661,Worku Endale,251906961662,2025-04-04T10:45:33+03:00,Completed,Gift,,251782917999,0,none
TX-001337,telebirr,CE4A3NDPYN,300.0,ETB,Bethlehem Regassa,251709134178,Tesfaye Bekele,251971957145,2025-02-18T09:17:37+03:00,Successful,Insurance premium,,,0,none
TX-002070,telebirr,CEE6VL133J,1144.24,ETB,Mahlet Worku,251732515310,Betelhem Zewde,251908045310,2026-01-05T17:02:18+03:00,Success,Tax payment,,,0,none
TX-000692,cbe,FT9KOHD5MHBC,2476.29,ETB,Bereket Bekele,O***7811,Solomon Zeleke,X***6598,2025-05-25T10:29:26+03:00,Successful,Business transaction,45418299,,0,none
TX-003990,cbe_birr,1RDARGFTJB,153.56,ETB,Mekonen Endale,251792281650,Ruth Legesse,251913007633,2025-11-13T09:59:42+03:00,Completed,Donation,,251757793216,0,none
TX-001056,cbe,FTP3PYOCVVV6,811.17,ETB,Abel Abera,O***6970,Abigail Girmay,N***7591,2025-01-13T14:46:50+03:00,Completed,Investment,67044777,,0,none
TX-003553,abyssinia,FTNND57SKH2C,16600.0,ETB,Daniel Eshetu,8412840981944,Yoseph Demeke,7222964888301,2025-10-25T13:49:42+03:00,Completed,Business transaction,27535,,0,none
TX-004437,cbe_birr,RQB8N65NID,836.48,ETB,Hanna Zewde,251748419150,Fitsum Ayele,251708424238,2025-09-29T12:40:03+03:00,Success,Online purchase,,251724406702,0,none
TX-005945,telebirr,FT5H7VAAFT,2376.69,ETB,Biruk Tadesse,251911438689,Meron Regassa,251723531876,2025-01-27T09:58:34+03:00,Completed,Tax payment,,,1,format_violation
TX-000021,cbe,FTOI4E8XF7KZ,3572.46,ETB,Meseret Taye,E***6398,Berhanu Wolde,I***6584,2026-01-26T12:53:37+03:00,Successful,Utility bill,78755886,,0,none
TX-001774,telebirr,CEFA25NQLQ,139.66,ETB,Redwan Wolde,251703121914,Natnael Desta,251981454032,2025-08-15T13:16:27+03:00,Success,School fee,,,0,none
TX-003375,abyssinia,FTV817T1ET1S,300.0,ETB,Mulugeta Habte,0359965085058,Biruk Berhane,9585489681178,2025-10-27T12:30:05+03:00,Successful,Mobile top-up,66301,,0,none
TX-005106,cbe_birr,0OZ63HZEEU,162.83203594872407,ETB,Chaltu Ahmed,251761531292,Abigail Mohammed,251701284827,2025-08-18T13:36:36+03:00,Success,Gift,,251740013027,1,replay
TX-001747,telebirr,CECVF7JMYI,462.47,ETB,Tekle Worku,251753546819,Selamawit Ibrahim,251930037363,2025-08-10T11:30:59+03:00,Completed,Subscription fee,,,0,none
TX-005190,cbe,FTQYRUY4KJB6,7836.88,ETB,Meron Negussie,H***4785,Abel Jembere,X***9881,2026-04-20T17:34:01+03:00,Successful,Gift,50928605,,1,fuzzing
TX-005189,telebirr,CE5VDUDKTQ,1187.46,ETB,Bethlehem Endale,251719495568,Henok Mekonnen,251969088403,2025-09-17T06:43:23+03:00,Successful,Mobile top-up,,,1,fuzzing
TX-000076,cbe,FTE1DDQLEM1Q,3000.0,ETB,Wubit Demeke,W***9035,Teshome Mekonnen,W***3568,2025-01-24T10:01:25+03:00,Successful,Donation,83171210,,0,none
TX-002128,telebirr,CEAN97KIIO,400.0,ETB,Abel Berhane,251799856472,Petros Habte,251965556059,2025-12-25T16:37:47+03:00,Completed,Savings deposit,,,0,none
TX-001834,telebirr,CERR57XTOV,485.2,ETB,Fitsum Bogale,251918089316,Iman Petros,251937995342,2025-11-20T10:26:25+03:00,Successful,Transfer,,,0,none
TX-002243,telebirr,CEL861P0Y4,2480.78,ETB,Abigail Tessema,251769676714,Dewi Regassa,251986488788,2025-11-20T11:32:04+03:00,Completed,Investment,,,0,none
TX-004637,mpesa,OD9C4O0FSM,7.61,ETB,Redwan Jembere,251955137253,Feven Desta,251940605384,2025-06-23T13:43:06+03:00,Successful,Payment for goods,,,0,none
TX-003192,dashen,229LQM4DFCZU81N5,2100.0,ETB,Amanuel Worku,0005179352,Kebede Abera,2377854895,2025-03-10T10:42:57+03:00,Completed,Business transaction,,,0,none
TX-001999,telebirr,CEIW92A6ST,166.47,ETB,Yared Yimer,251981240147,Hiwot Ibrahim,251748461591,2025-01-13T10:58:36+03:00,Success,Rent payment,,,0,none
TX-002817,dashen,721VMTZG82ATPQOE,5383.4,ETB,Hagos Tesfaye,6271213714,Seyoum Yimer,1932279859,2025-05-16T09:10:49+03:00,Completed,Savings deposit,,,0,none
TX-005006,telebirr,CEFH1UKDX0,6617.565531783241,ETB,Eden Zewde,251756101363,Iman Chala,251973707434,2025-11-24T12:38:37+03:00,Success,Investment,,,1,replay
TX-003653,abyssinia,FTAA3YT2Y6KZ,7628.82,ETB,Amanuel Wolde,2210631637542,Mekonen Zeleke,9317084512519,2026-02-02T02:18:16+03:00,Successful,Refund,38536,,0,none
TX-000616,cbe,FTUZZO15U50F,11792.8,ETB,Alemu Demeke,D***5712,Nardos Negussie,U***6383,2025-06-04T12:26:35+03:00,Successful,Subscription fee,63906168,,0,none
TX-002236,telebirr,CEKF6VHX0L,2944.75,ETB,Tsion Ibrahim,251754209866,Tigist Berhane,251707073181,2025-05-26T05:04:01+03:00,Completed,Transfer,,,0,none
TX-002837,dashen,834EU5HWKN3MTF2W,1722.84,ETB,Rediet Diriba,8053882972,Abel Kiros,1185777951,2025-03-16T09:30:58+03:00,Processed,Donation,,,0,none
TX-004722,mpesa,UBM4IWN3J4,149.33,ETB,Bezawit Legesse,251762339555,Amanuel Gudeta,251931846118,2025-02-06T13:45:19+03:00,Completed,Online purchase,,,0,none
